region,piso_asignado,distrito,cultivo,anio,mes_num,mes_nombre,produccion_mensual,t2m,t2m_max,t2m_min,prectotcorr,rh2m,allsky_sfc_sw_dwn,ws2m,ps,gwetroot,ts,t2mdew,qv2m
La Libertad,costa,Viru,arroz_cascara,2024,2,Febrero,2331.0,23.38,29.6,19.54,0.17,80.87,20.1,2.45,94.05,0.38,25.59,19.65,15.32
La Libertad,costa,Viru,cana_para_azucar,2024,2,Febrero,398168.5153309,23.38,29.6,19.54,0.17,80.87,20.1,2.45,94.05,0.38,25.59,19.65,15.32
La Libertad,sierra,Huamachuco,papa,2024,2,Febrero,35701.6,12.74,23.06,4.23,0.89,73.07,17.11,1.79,68.2,0.48,15.43,7.24,9.43
La Libertad,costa,Viru,arroz_cascara,2024,3,Marzo,44995.5,22.9,28.84,19.13,0.26,77.16,21.25,2.4,94.06,0.38,24.71,18.43,14.19
La Libertad,costa,Viru,cana_para_azucar,2024,3,Marzo,301759.3368238,22.9,28.84,19.13,0.26,77.16,21.25,2.4,94.06,0.38,24.71,18.43,14.19
La Libertad,sierra,Huamachuco,papa,2024,3,Marzo,80766.5,12.47,23.58,3.46,1.01,73.38,18.37,1.66,68.22,0.48,14.69,7.1,9.35
La Libertad,costa,Viru,arroz_cascara,2024,4,Abril,187161.5,21.11,27.39,17.04,0.23,79.59,19.19,2.48,94.09,0.38,22.65,17.23,13.13
La Libertad,costa,Viru,cana_para_azucar,2024,4,Abril,250652.66000000003,21.11,27.39,17.04,0.23,79.59,19.19,2.48,94.09,0.38,22.65,17.23,13.13
La Libertad,sierra,Huamachuco,papa,2024,4,Abril,104862.25,13.03,23.15,6.18,0.95,74.47,16.45,1.32,68.2,0.47,15.2,7.9,9.81
La Libertad,costa,Viru,arroz_cascara,2024,5,Mayo,91999.0,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,costa,Viru,cana_para_azucar,2024,5,Mayo,371629.2940036,19.97,27.57,15.81,0.07,75.09,17.79,2.62,94.06,0.38,21.09,15.14,11.48
La Libertad,sierra,Huamachuco,papa,2024,5,Mayo,120179.5,13.38,23.48,3.36,0.41,69.17,18.21,1.46,68.25,0.46,15.55,6.76,9.12
La Libertad,costa,Viru,arroz_cascara,2024,6,Junio,2143.0,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,costa,Viru,cana_para_azucar,2024,6,Junio,273364.76008629985,19.31,28.14,14.26,0.02,71.66,17.36,2.31,94.15,0.38,20.25,13.62,10.42
La Libertad,sierra,Huamachuco,papa,2024,6,Junio,124483.3,13.0,23.9,3.06,0.21,63.29,18.09,1.67,68.25,0.45,15.44,4.61,7.93
La Libertad,costa,Viru,arroz_cascara,2024,7,Julio,270.0,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,costa,Viru,cana_para_azucar,2024,7,Julio,376407.0724114999,19.83,28.02,13.6,0.01,66.59,18.66,2.43,94.09,0.37,20.78,12.94,10.0
La Libertad,sierra,Huamachuco,papa,2024,7,Julio,41162.0,12.17,22.92,-0.37,0.24,62.66,20.34,2.5,68.27,0.45,14.59,3.52,7.39
La Libertad,costa,Viru,arroz_cascara,2024,8,Agosto,140.0,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,costa,Viru,cana_para_azucar,2024,8,Agosto,439132.18391085,19.46,27.59,14.49,0.0,66.45,19.05,2.54,94.17,0.37,20.89,12.63,9.76
La Libertad,sierra,Huamachuco,papa,2024,8,Agosto,2936.0,12.78,23.91,4.55,0.04,60.55,19.95,2.31,68.28,0.45,15.78,3.84,7.48
La Libertad,costa,Viru,arroz_cascara,2024,9,Septiembre,294.0,19.91,27.32,15.05,0.15,66.06,18.44,2.5,94.03,0.37,21.59,13.03,10.01
La Libertad,costa,Viru,cana_para_azucar,2024,9,Septiembre,573387.2776078,19.91,27.32,15.05,0.15,66.06,18.44,2.5,94.03,0.37,21.59,13.03,10.01
La Libertad,sierra,Huamachuco,papa,2024,9,Septiembre,13481.0,13.47,24.65,4.98,0.75,60.91,18.16,2.25,68.22,0.45,16.66,4.48,7.84
La Libertad,costa,Viru,arroz_cascara,2024,10,Octubre,0.0,20.27,27.71,15.14,0.18,68.29,21.08,2.44,94.11,0.38,22.49,13.9,10.58
La Libertad,costa,Viru,cana_para_azucar,2024,10,Octubre,491131.30500000017,20.27,27.71,15.14,0.18,68.29,21.08,2.44,94.11,0.38,22.49,13.9,10.58
La Libertad,sierra,Huamachuco,papa,2024,10,Octubre,16342.900000000023,12.85,22.93,3.8,1.08,67.21,20.05,1.83,68.19,0.47,15.91,6.07,8.67
La Libertad,costa,Viru,arroz_cascara,2024,11,Noviembre,497.0,18.99,25.16,15.22,0.48,79.68,21.57,2.15,94.14,0.38,21.11,15.21,11.53
La Libertad,costa,Viru,cana_para_azucar,2024,11,Noviembre,439568.80500000017,18.99,25.16,15.22,0.48,79.68,21.57,2.15,94.14,0.38,21.11,15.21,11.53
La Libertad,sierra,Huamachuco,papa,2024,11,Noviembre,20720.699999999957,12.27,23.58,4.8,1.44,65.32,20.8,1.79,68.07,0.48,14.79,4.91,8.09
La Libertad,costa,Viru,arroz_cascara,2024,12,Diciembre,0.0,19.44,26.27,15.68,0.82,82.88,19.56,2.36,94.08,0.39,21.21,16.31,12.36
La Libertad,costa,Viru,cana_para_azucar,2024,12,Diciembre,453607.4440000001,19.44,26.27,15.68,0.82,82.88,19.56,2.36,94.08,0.39,21.21,16.31,12.36
La Libertad,sierra,Huamachuco,papa,2024,12,Diciembre,33305.30000000005,11.84,20.58,3.48,1.91,74.81,16.36,1.56,68.08,0.5,14.18,6.93,9.22
La Libertad,costa,Viru,arroz_cascara,2025,1,Enero,601.0,20.64,26.45,17.26,0.81,81.71,19.65,2.22,94.13,0.39,22.44,17.21,13.09
La Libertad,costa,Viru,cana_para_azucar,2025,1,Enero,393934.2299999999,20.64,26.45,17.26,0.81,81.71,19.65,2.22,94.13,0.39,22.44,17.21,13.09
La Libertad,sierra,Huamachuco,papa,2025,1,Enero,12533.1,11.27,20.62,2.79,2.04,74.71,16.2,1.69,68.1,0.54,13.67,6.23,8.81
La Libertad,costa,Viru,arroz_cascara,2025,2,Febrero,3893.0,21.82,27.21,18.95,1.61,82.59,17.77,1.92,94.04,0.4,23.48,18.54,14.28
La Libertad,costa,Viru,cana_para_azucar,2025,2,Febrero,449591.13,21.82,27.21,18.95,1.61,82.59,17.77,1.92,94.04,0.4,23.48,18.54,14.28
La Libertad,sierra,Huamachuco,papa,2025,2,Febrero,39701.7,10.67,20.0,2.57,3.44,79.64,14.36,1.51,68.08,0.55,12.89,6.82,9.17
La Libertad,costa,Viru,arroz_cascara,2025,3,Marzo,13985.0,22.37,28.35,18.79,1.72,78.77,18.23,2.05,94.07,0.42,23.84,18.25,14.03
La Libertad,costa,Viru,cana_para_azucar,2025,3,Marzo,351439.1009999998,22.37,28.35,18.79,1.72,78.77,18.23,2.05,94.07,0.42,23.84,18.25,14.03
La Libertad,sierra,Huamachuco,papa,2025,3,Marzo,84581.9,10.38,19.08,2.85,3.74,81.2,15.74,1.43,68.15,0.61,12.02,6.88,9.21
La Libertad,costa,Viru,arroz_cascara,2025,4,Abril,37100.0,20.55,26.96,16.91,0.73,82.2,19.11,2.32,94.07,0.42,21.82,17.21,13.1
La Libertad,costa,Viru,cana_para_azucar,2025,4,Abril,350700.18999999994,20.55,26.96,16.91,0.73,82.2,19.11,2.32,94.07,0.42,21.82,17.21,13.1
La Libertad,sierra,Huamachuco,papa,2025,4,Abril,97554.0,11.23,18.69,2.88,1.42,82.6,15.98,1.26,68.15,0.62,12.47,8.03,9.9
La Libertad,costa,Viru,arroz_cascara,2025,5,Mayo,142626.0,20.22,28.42,16.31,0.44,77.8,17.33,2.36,94.09,0.4,21.34,15.93,12.07
La Libertad,costa,Viru,cana_para_azucar,2025,5,Mayo,286848.19200000004,20.22,28.42,16.31,0.44,77.8,17.33,2.36,94.09,0.4,21.34,15.93,12.07
La Libertad,sierra,Huamachuco,papa,2025,5,Mayo,98182.69999999998,11.46,19.62,4.6,0.73,76.93,17.31,1.64,68.23,0.57,12.91,6.93,9.17
La Libertad,costa,Viru,arroz_cascara,2025,6,Junio,135088.2,19.55,26.62,15.58,2.58,79.62,14.73,2.44,94.15,0.45,20.49,15.63,11.84
La Libertad,costa,Viru,cana_para_azucar,2025,6,Junio,264133.5690000004,19.55,26.62,15.58,2.58,79.62,14.73,2.44,94.15,0.45,20.49,15.63,11.84
La Libertad,sierra,Huamachuco,papa,2025,6,Junio,106426.60000000003,10.28,18.81,0.0,3.28,77.36,16.54,1.88,68.25,0.58,11.49,5.84,8.53
La Libertad,costa,Viru,arroz_cascara,2025,7,Julio,1920.0,19.9,27.98,15.48,0.01,71.26,18.27,2.34,94.12,0.43,20.59,14.11,10.76
La Libertad,costa,Viru,cana_para_azucar,2025,7,Julio,462090.3080000002,19.9,27.98,15.48,0.01,71.26,18.27,2.34,94.12,0.43,20.59,14.11,10.76
La Libertad,sierra,Huamachuco,papa,2025,7,Julio,64768.5,10.12,20.24,-3.13,0.14,69.47,20.06,2.46,68.27,0.54,11.83,3.5,7.31
La Libertad,costa,Viru,arroz_cascara,2025,8,Agosto,0.0,19.3,26.64,14.83,0.02,71.61,19.82,2.64,94.18,0.39,20.92,13.67,10.43
La Libertad,costa,Viru,cana_para_azucar,2025,8,Agosto,466736.1867,19.3,26.64,14.83,0.02,71.61,19.82,2.64,94.18,0.39,20.92,13.67,10.43
La Libertad,sierra,Huamachuco,papa,2025,8,Agosto,24373.0,11.86,21.83,3.73,0.09,66.14,20.29,2.16,68.24,0.47,14.55,4.52,7.8
La Libertad,costa,Viru,arroz_cascara,2025,9,Septiembre,12.0,19.62,26.67,14.27,0.19,70.1,20.87,2.7,94.15,0.39,21.72,13.68,10.42
La Libertad,costa,Viru,cana_para_azucar,2025,9,Septiembre,487147.8303,19.62,26.67,14.27,0.19,70.1,20.87,2.7,94.15,0.39,21.72,13.68,10.42
La Libertad,sierra,Huamachuco,papa,2025,9,Septiembre,22594.959999999963,12.53,21.86,6.2,0.83,66.71,19.24,2.18,68.22,0.46,15.73,5.51,8.33
La Libertad,costa,Viru,arroz_cascara,2025,10,Octubre,21.0,19.61,25.92,15.64,0.87,73.95,21.0,2.52,94.11,0.39,21.54,14.59,11.06
La Libertad,costa,Viru,cana_para_azucar,2025,10,Octubre,507573.93000000017,19.61,25.92,15.64,0.87,73.95,21.0,2.52,94.11,0.39,21.54,14.59,11.06
La Libertad,sierra,Huamachuco,papa,2025,10,Octubre,20707.800000000047,11.35,21.36,2.66,2.47,73.2,18.33,1.59,68.12,0.5,13.91,6.05,8.67
La Libertad,costa,Viru,arroz_cascara,2025,11,Noviembre,581.0,19.38,28.9,14.29,0.5,76.08,23.17,2.36,94.07,0.39,21.31,14.79,11.22
La Libertad,costa,Viru,cana_para_azucar,2025,11,Noviembre,529258.3320537806,19.38,28.9,14.29,0.5,76.08,23.17,2.36,94.07,0.39,21.31,14.79,11.22
La Libertad,sierra,Huamachuco,papa,2025,11,Noviembre,28045.25,11.65,22.4,3.65,1.76,72.26,18.5,1.51,68.07,0.52,13.94,5.99,8.7
La Libertad,costa,Viru,arroz_cascara,2025,12,Diciembre,,19.7,25.76,15.26,0.06,72.05,23.17,2.25,94.1,0.38,21.63,14.15,10.85
La Libertad,costa,Viru,cana_para_azucar,2025,12,Diciembre,502902.4267642498,19.7,25.76,15.26,0.06,72.05,23.17,2.25,94.1,0.38,21.63,14.15,10.85
La Libertad,sierra,Huamachuco,papa,2025,12,Diciembre,25540.52000000002,11.62,23.37,1.32,0.25,52.71,18.5,1.97,68.0,0.48,13.57,0.14,6.09
Piura,valle_chira,Sullana,arroz_cascara,2020,1,Enero,76609.0,27.69,37.05,21.69,0.23,60.32,20.27,4.08,99.49,0.4,30.65,18.53,13.47
Piura,valle_chira,Sullana,cana_para_azucar,2020,1,Enero,16423.577,27.69,37.05,21.69,0.23,60.32,20.27,4.08,99.49,0.4,30.65,18.53,13.47
Piura,bosque_seco,Tambogrande,mango,2020,1,Enero,122960.0,27.69,37.05,21.69,0.23,60.32,20.27,4.08,99.49,0.4,30.65,18.53,13.47
Piura,valle_chira,Sullana,arroz_cascara,2020,2,Febrero,6941.0,28.59,37.49,22.83,0.62,60.29,18.57,3.67,99.43,0.4,31.3,19.46,14.27
Piura,valle_chira,Sullana,cana_para_azucar,2020,2,Febrero,31609.12,28.59,37.49,22.83,0.62,60.29,18.57,3.67,99.43,0.4,31.3,19.46,14.27
Piura,bosque_seco,Tambogrande,mango,2020,2,Febrero,6928.0,28.59,37.49,22.83,0.62,60.29,18.57,3.67,99.43,0.4,31.3,19.46,14.27
Piura,valle_chira,Sullana,arroz_cascara,2020,3,Marzo,,28.75,38.19,23.43,0.18,59.81,19.58,3.18,99.5,0.4,31.44,19.36,14.21
Piura,valle_chira,Sullana,cana_para_azucar,2020,3,Marzo,55589.347999999896,28.75,38.19,23.43,0.18,59.81,19.58,3.18,99.5,0.4,31.44,19.36,14.21
Piura,bosque_seco,Tambogrande,mango,2020,3,Marzo,2550.0,28.75,38.19,23.43,0.18,59.81,19.58,3.18,99.5,0.4,31.44,19.36,14.21
Piura,valle_chira,Sullana,arroz_cascara,2020,4,Abril,0.0,27.94,37.79,20.96,0.15,58.45,19.51,3.41,99.55,0.4,30.18,18.26,13.23
Piura,valle_chira,Sullana,cana_para_azucar,2020,4,Abril,34358.0,27.94,37.79,20.96,0.15,58.45,19.51,3.41,99.55,0.4,30.18,18.26,13.23
Piura,bosque_seco,Tambogrande,mango,2020,4,Abril,0.0,27.94,37.79,20.96,0.15,58.45,19.51,3.41,99.55,0.4,30.18,18.26,13.23
Piura,valle_chira,Sullana,arroz_cascara,2020,5,Mayo,2425.0,26.56,37.73,19.56,0.08,61.62,18.98,3.94,99.56,0.39,28.62,17.77,12.82
Piura,valle_chira,Sullana,cana_para_azucar,2020,5,Mayo,59652.0,26.56,37.73,19.56,0.08,61.62,18.98,3.94,99.56,0.39,28.62,17.77,12.82
Piura,bosque_seco,Tambogrande,mango,2020,5,Mayo,0.0,26.56,37.73,19.56,0.08,61.62,18.98,3.94,99.56,0.39,28.62,17.77,12.82
Piura,valle_chira,Sullana,arroz_cascara,2020,6,Junio,167779.0,24.11,34.29,17.6,0.16,63.37,19.33,4.16,99.62,0.39,26.02,15.91,11.37
Piura,valle_chira,Sullana,cana_para_azucar,2020,6,Junio,56325.0,24.11,34.29,17.6,0.16,63.37,19.33,4.16,99.62,0.39,26.02,15.91,11.37
Piura,bosque_seco,Tambogrande,mango,2020,6,Junio,,24.11,34.29,17.6,0.16,63.37,19.33,4.16,99.62,0.39,26.02,15.91,11.37
Piura,valle_chira,Sullana,arroz_cascara,2020,7,Julio,103775.0,23.05,32.89,16.17,0.16,61.98,19.52,4.2,99.61,0.4,25.13,14.63,10.46
Piura,valle_chira,Sullana,cana_para_azucar,2020,7,Julio,24190.00000000003,23.05,32.89,16.17,0.16,61.98,19.52,4.2,99.61,0.4,25.13,14.63,10.46
Piura,bosque_seco,Tambogrande,mango,2020,7,Julio,0.0,23.05,32.89,16.17,0.16,61.98,19.52,4.2,99.61,0.4,25.13,14.63,10.46
Piura,valle_chira,Sullana,arroz_cascara,2020,8,Agosto,16964.0,22.44,32.93,15.6,0.02,61.96,22.07,4.26,99.65,0.39,24.8,14.01,10.04
Piura,valle_chira,Sullana,cana_para_azucar,2020,8,Agosto,35319.0,22.44,32.93,15.6,0.02,61.96,22.07,4.26,99.65,0.39,24.8,14.01,10.04
Piura,bosque_seco,Tambogrande,mango,2020,8,Agosto,0.0,22.44,32.93,15.6,0.02,61.96,22.07,4.26,99.65,0.39,24.8,14.01,10.04
Piura,valle_chira,Sullana,arroz_cascara,2020,9,Septiembre,0.0,23.15,33.69,16.32,0.11,60.98,23.28,4.3,99.63,0.39,25.83,14.5,10.37
Piura,valle_chira,Sullana,cana_para_azucar,2020,9,Septiembre,32355.0,23.15,33.69,16.32,0.11,60.98,23.28,4.3,99.63,0.39,25.83,14.5,10.37
Piura,bosque_seco,Tambogrande,mango,2020,9,Septiembre,9447.0,23.15,33.69,16.32,0.11,60.98,23.28,4.3,99.63,0.39,25.83,14.5,10.37
Piura,valle_chira,Sullana,arroz_cascara,2020,10,Octubre,0.0,24.13,35.15,16.59,0.03,60.68,23.61,4.29,99.54,0.39,27.2,15.34,10.96
Piura,valle_chira,Sullana,cana_para_azucar,2020,10,Octubre,48430.73999999999,24.13,35.15,16.59,0.03,60.68,23.61,4.29,99.54,0.39,27.2,15.34,10.96
Piura,bosque_seco,Tambogrande,mango,2020,10,Octubre,18546.0,24.13,35.15,16.59,0.03,60.68,23.61,4.29,99.54,0.39,27.2,15.34,10.96
Piura,valle_chira,Sullana,arroz_cascara,2020,11,Noviembre,4320.0,23.05,33.04,15.3,0.1,62.74,22.76,3.95,99.66,0.39,25.92,14.73,10.56
Piura,valle_chira,Sullana,cana_para_azucar,2020,11,Noviembre,55085.379000000015,23.05,33.04,15.3,0.1,62.74,22.76,3.95,99.66,0.39,25.92,14.73,10.56
Piura,bosque_seco,Tambogrande,mango,2020,11,Noviembre,38776.0,23.05,33.04,15.3,0.1,62.74,22.76,3.95,99.66,0.39,25.92,14.73,10.56
Piura,valle_chira,Sullana,arroz_cascara,2020,12,Diciembre,,25.27,34.69,19.65,0.34,64.53,19.58,3.98,99.52,0.4,28.12,17.53,12.61
Piura,valle_chira,Sullana,cana_para_azucar,2020,12,Diciembre,,25.27,34.69,19.65,0.34,64.53,19.58,3.98,99.52,0.4,28.12,17.53,12.61
Piura,bosque_seco,Tambogrande,mango,2020,12,Diciembre,,25.27,34.69,19.65,0.34,64.53,19.58,3.98,99.52,0.4,28.12,17.53,12.61
Piura,valle_chira,Sullana,arroz_cascara,2021,1,Enero,74887.0,26.65,36.18,19.81,0.27,61.87,18.97,3.81,99.41,0.39,29.57,18.11,13.11
Piura,valle_chira,Sullana,cana_para_azucar,2021,1,Enero,47804.74,26.65,36.18,19.81,0.27,61.87,18.97,3.81,99.41,0.39,29.57,18.11,13.11
Piura,bosque_seco,Tambogrande,mango,2021,1,Enero,136935.0,26.65,36.18,19.81,0.27,61.87,18.97,3.81,99.41,0.39,29.57,18.11,13.11
Piura,valle_chira,Sullana,arroz_cascara,2021,2,Febrero,17096.0,27.9,37.36,20.75,0.17,57.84,19.25,3.63,99.41,0.39,30.74,17.98,13.03
Piura,valle_chira,Sullana,cana_para_azucar,2021,2,Febrero,23641.33000000001,27.9,37.36,20.75,0.17,57.84,19.25,3.63,99.41,0.39,30.74,17.98,13.03
Piura,bosque_seco,Tambogrande,mango,2021,2,Febrero,46500.0,27.9,37.36,20.75,0.17,57.84,19.25,3.63,99.41,0.39,30.74,17.98,13.03
Piura,valle_chira,Sullana,arroz_cascara,2021,3,Marzo,,28.01,37.62,21.33,0.91,59.04,19.79,2.95,99.42,0.4,30.36,18.36,13.36
Piura,valle_chira,Sullana,cana_para_azucar,2021,3,Marzo,11210.570000000009,28.01,37.62,21.33,0.91,59.04,19.79,2.95,99.42,0.4,30.36,18.36,13.36
Piura,bosque_seco,Tambogrande,mango,2021,3,Marzo,31674.0,28.01,37.62,21.33,0.91,59.04,19.79,2.95,99.42,0.4,30.36,18.36,13.36
Piura,valle_chira,Sullana,arroz_cascara,2021,4,Abril,0.0,27.01,37.37,19.98,0.12,57.02,19.3,3.91,99.45,0.39,29.24,16.98,12.21
Piura,valle_chira,Sullana,cana_para_azucar,2021,4,Abril,38534.850000000006,27.01,37.37,19.98,0.12,57.02,19.3,3.91,99.45,0.39,29.24,16.98,12.21
Piura,bosque_seco,Tambogrande,mango,2021,4,Abril,500.0,27.01,37.37,19.98,0.12,57.02,19.3,3.91,99.45,0.39,29.24,16.98,12.21
Piura,valle_chira,Sullana,arroz_cascara,2021,5,Mayo,,24.93,34.9,18.55,0.11,61.22,17.58,4.16,99.61,0.39,26.83,16.15,11.54
Piura,valle_chira,Sullana,cana_para_azucar,2021,5,Mayo,,24.93,34.9,18.55,0.11,61.22,17.58,4.16,99.61,0.39,26.83,16.15,11.54
Piura,bosque_seco,Tambogrande,mango,2021,5,Mayo,,24.93,34.9,18.55,0.11,61.22,17.58,4.16,99.61,0.39,26.83,16.15,11.54
Piura,valle_chira,Sullana,arroz_cascara,2021,6,Junio,,24.28,33.54,17.71,0.02,63.42,16.71,4.12,99.68,0.39,26.19,16.13,11.51
Piura,valle_chira,Sullana,cana_para_azucar,2021,6,Junio,,24.28,33.54,17.71,0.02,63.42,16.71,4.12,99.68,0.39,26.19,16.13,11.51
Piura,bosque_seco,Tambogrande,mango,2021,6,Junio,,24.28,33.54,17.71,0.02,63.42,16.71,4.12,99.68,0.39,26.19,16.13,11.51
Piura,valle_chira,Sullana,arroz_cascara,2021,7,Julio,193544.0,23.85,36.53,17.3,0.02,63.81,18.25,4.31,99.66,0.39,25.87,15.67,11.19
Piura,valle_chira,Sullana,cana_para_azucar,2021,7,Julio,24435.20000000001,23.85,36.53,17.3,0.02,63.81,18.25,4.31,99.66,0.39,25.87,15.67,11.19
Piura,bosque_seco,Tambogrande,mango,2021,7,Julio,300.0,23.85,36.53,17.3,0.02,63.81,18.25,4.31,99.66,0.39,25.87,15.67,11.19
Piura,valle_chira,Sullana,arroz_cascara,2021,8,Agosto,8400.0,23.57,35.98,17.02,0.05,61.9,19.74,4.62,99.69,0.39,25.79,14.98,10.7
Piura,valle_chira,Sullana,cana_para_azucar,2021,8,Agosto,24196.619999999995,23.57,35.98,17.02,0.05,61.9,19.74,4.62,99.69,0.39,25.79,14.98,10.7
Piura,bosque_seco,Tambogrande,mango,2021,8,Agosto,400.0,23.57,35.98,17.02,0.05,61.9,19.74,4.62,99.69,0.39,25.79,14.98,10.7
Piura,valle_chira,Sullana,arroz_cascara,2021,9,Septiembre,0.0,23.38,35.0,16.54,0.08,59.78,22.51,4.73,99.67,0.39,25.85,14.32,10.24
Piura,valle_chira,Sullana,cana_para_azucar,2021,9,Septiembre,30387.26999999999,23.38,35.0,16.54,0.08,59.78,22.51,4.73,99.67,0.39,25.85,14.32,10.24
Piura,bosque_seco,Tambogrande,mango,2021,9,Septiembre,1650.0,23.38,35.0,16.54,0.08,59.78,22.51,4.73,99.67,0.39,25.85,14.32,10.24
Piura,valle_chira,Sullana,arroz_cascara,2021,10,Octubre,0.0,23.81,34.56,17.6,0.24,59.38,22.34,4.86,99.62,0.39,26.42,14.72,10.52
Piura,valle_chira,Sullana,cana_para_azucar,2021,10,Octubre,33416.17000000001,23.81,34.56,17.6,0.24,59.38,22.34,4.86,99.62,0.39,26.42,14.72,10.52
Piura,bosque_seco,Tambogrande,mango,2021,10,Octubre,11600.0,23.81,34.56,17.6,0.24,59.38,22.34,4.86,99.62,0.39,26.42,14.72,10.52
Piura,valle_chira,Sullana,arroz_cascara,2021,11,Noviembre,540.0,23.73,33.94,16.62,0.19,60.94,23.23,4.45,99.65,0.39,26.57,14.88,10.65
Piura,valle_chira,Sullana,cana_para_azucar,2021,11,Noviembre,35698.40399999998,23.73,33.94,16.62,0.19,60.94,23.23,4.45,99.65,0.39,26.57,14.88,10.65
Piura,bosque_seco,Tambogrande,mango,2021,11,Noviembre,24992.0,23.73,33.94,16.62,0.19,60.94,23.23,4.45,99.65,0.39,26.57,14.88,10.65
Piura,valle_chira,Sullana,arroz_cascara,2021,12,Diciembre,141332.0,24.83,34.86,18.33,0.27,62.17,20.38,4.48,99.55,0.39,27.6,16.35,11.7
Piura,valle_chira,Sullana,cana_para_azucar,2021,12,Diciembre,32463.016999999996,24.83,34.86,18.33,0.27,62.17,20.38,4.48,99.55,0.39,27.6,16.35,11.7
Piura,bosque_seco,Tambogrande,mango,2021,12,Diciembre,37918.0,24.83,34.86,18.33,0.27,62.17,20.38,4.48,99.55,0.39,27.6,16.35,11.7
Piura,valle_chira,Sullana,arroz_cascara,2022,1,Enero,41435.0,26.39,35.96,19.36,0.13,60.69,17.9,4.21,99.56,0.39,29.29,17.39,12.52
Piura,valle_chira,Sullana,cana_para_azucar,2022,1,Enero,20063.514,26.39,35.96,19.36,0.13,60.69,17.9,4.21,99.56,0.39,29.29,17.39,12.52
Piura,bosque_seco,Tambogrande,mango,2022,1,Enero,147772.0,26.39,35.96,19.36,0.13,60.69,17.9,4.21,99.56,0.39,29.29,17.39,12.52
Piura,valle_chira,Sullana,arroz_cascara,2022,2,Febrero,11060.0,26.82,36.69,20.71,0.24,57.62,18.05,3.85,99.52,0.39,29.44,16.87,12.14
Piura,valle_chira,Sullana,cana_para_azucar,2022,2,Febrero,26042.568,26.82,36.69,20.71,0.24,57.62,18.05,3.85,99.52,0.39,29.44,16.87,12.14
Piura,bosque_seco,Tambogrande,mango,2022,2,Febrero,30072.0,26.82,36.69,20.71,0.24,57.62,18.05,3.85,99.52,0.39,29.44,16.87,12.14
Piura,valle_chira,Sullana,arroz_cascara,2022,3,Marzo,,27.63,37.36,20.96,0.49,57.43,19.86,3.24,99.47,0.4,30.06,17.67,12.76
Piura,valle_chira,Sullana,cana_para_azucar,2022,3,Marzo,,27.63,37.36,20.96,0.49,57.43,19.86,3.24,99.47,0.4,30.06,17.67,12.76
Piura,bosque_seco,Tambogrande,mango,2022,3,Marzo,,27.63,37.36,20.96,0.49,57.43,19.86,3.24,99.47,0.4,30.06,17.67,12.76
Piura,valle_chira,Sullana,arroz_cascara,2022,4,Abril,,25.99,36.07,19.02,0.24,59.53,19.66,4.19,99.47,0.39,28.04,16.73,12.0
Piura,valle_chira,Sullana,cana_para_azucar,2022,4,Abril,,25.99,36.07,19.02,0.24,59.53,19.66,4.19,99.47,0.39,28.04,16.73,12.0
Piura,bosque_seco,Tambogrande,mango,2022,4,Abril,,25.99,36.07,19.02,0.24,59.53,19.66,4.19,99.47,0.39,28.04,16.73,12.0
Piura,valle_chira,Sullana,arroz_cascara,2022,5,Mayo,3487.0,24.76,34.61,17.79,0.11,60.41,18.12,4.14,99.6,0.39,26.72,15.7,11.22
Piura,valle_chira,Sullana,cana_para_azucar,2022,5,Mayo,31146.112,24.76,34.61,17.79,0.11,60.41,18.12,4.14,99.6,0.39,26.72,15.7,11.22
Piura,bosque_seco,Tambogrande,mango,2022,5,Mayo,12606.0,24.76,34.61,17.79,0.11,60.41,18.12,4.14,99.6,0.39,26.72,15.7,11.22
Piura,valle_chira,Sullana,arroz_cascara,2022,6,Junio,175608.0,23.01,33.99,16.29,0.17,62.76,17.83,4.19,99.68,0.39,24.72,14.66,10.49
Piura,valle_chira,Sullana,cana_para_azucar,2022,6,Junio,27376.205,23.01,33.99,16.29,0.17,62.76,17.83,4.19,99.68,0.39,24.72,14.66,10.49
Piura,bosque_seco,Tambogrande,mango,2022,6,Junio,,23.01,33.99,16.29,0.17,62.76,17.83,4.19,99.68,0.39,24.72,14.66,10.49
Piura,valle_chira,Sullana,arroz_cascara,2022,7,Julio,138599.0,22.73,34.16,16.29,0.11,62.83,18.87,4.44,99.66,0.39,24.69,14.49,10.36
Piura,valle_chira,Sullana,cana_para_azucar,2022,7,Julio,47891.84999999999,22.73,34.16,16.29,0.11,62.83,18.87,4.44,99.66,0.39,24.69,14.49,10.36
Piura,bosque_seco,Tambogrande,mango,2022,7,Julio,308.0,22.73,34.16,16.29,0.11,62.83,18.87,4.44,99.66,0.39,24.69,14.49,10.36
Piura,valle_chira,Sullana,arroz_cascara,2022,8,Agosto,7600.0,22.7,33.59,16.17,0.19,62.36,20.84,4.67,99.66,0.39,24.92,14.24,10.19
